filename,umap_x,umap_y,cluster_id
NCI Images/breast/bt549/nybd1/NYBD1-A3_500nM_BT549_site3_TRITC_Day1.png,-3.458758,6.6598067,1
NCI Images/breast/bt549/nybd1/NYBD1-A3_500nM_BT549_site3_TRITC_Day2.png,-2.942304,7.429671,1
NCI Images/breast/bt549/nybd1/NYBD1-A3_500nM_BT549_site4_FITC_Day0.png,-3.44337,6.9074807,1
NCI Images/breast/bt549/nybd1/NYBD1-A3_500nM_BT549_site4_FITC_Day1.png,-6.911122,-2.3526647,1
NCI Images/breast/bt549/nybd1/NYBD1-A3_500nM_BT549_site4_FITC_Day2.png,-5.2377524,-3.392519,1
NCI Images/breast/bt549/nybd1/NYBD1-A3_500nM_BT549_site4_Hoechst.png,16.393373,4.902482,0
NCI Images/breast/bt549/nybd1/NYBD1-A3_500nM_BT549_site4_TRITC_Day0.png,-6.5570745,-0.72452176,1
NCI Images/breast/bt549/nybd1/NYBD1-A3_500nM_BT549_site4_TRITC_Day1.png,-3.2531526,7.037975,1
NCI Images/breast/bt549/nybd1/NYBD1-A3_500nM_BT549_site4_TRITC_Day2.png,-4.739875,5.383963,1
NCI Images/breast/bt549/nybd1/NYBD1-A4_250nM_BT549_site1_FITC_Day0.png,-4.3314447,-2.111634,1
NCI Images/breast/bt549/nybd1/NYBD1-A4_250nM_BT549_site1_FITC_Day1.png,-3.4959326,-5.125417,1
NCI Images/breast/bt549/nybd1/NYBD1-A4_250nM_BT549_site1_FITC_Day2.png,-8.140009,3.454991,1
NCI Images/breast/bt549/nybd1/NYBD1-A4_250nM_BT549_site1_Hoechst.png,14.780834,0.95219004,0
NCI Images/breast/bt549/nybd1/NYBD1-A4_250nM_BT549_site1_TRITC_Day0.png,-2.2089748,-5.9764175,1
NCI Images/breast/bt549/nybd1/NYBD1-A4_250nM_BT549_site1_TRITC_Day1.png,-5.002435,3.1854217,1
NCI Images/breast/bt549/nybd1/NYBD1-A4_250nM_BT549_site1_TRITC_Day2.png,-3.7363195,6.0861998,1
NCI Images/breast/bt549/nybd1/NYBD1-A4_250nM_BT549_site2_FITC_Day0.png,-4.3061666,-2.4862995,1
NCI Images/breast/bt549/nybd1/NYBD1-A4_250nM_BT549_site2_FITC_Day1.png,-6.289287,-1.3552588,1
NCI Images/breast/bt549/nybd1/NYBD1-A4_250nM_BT549_site2_FITC_Day2.png,-8.411555,0.052754473,1
NCI Images/breast/bt549/nybd1/NYBD1-A4_250nM_BT549_site2_Hoechst.png,14.130671,-0.76159865,0
NCI Images/breast/bt549/nybd1/NYBD1-A4_250nM_BT549_site2_TRITC_Day0.png,-2.533473,-5.9453616,1
NCI Images/breast/bt549/nybd1/NYBD1-A4_250nM_BT549_site2_TRITC_Day1.png,-4.3103766,6.039858,1
NCI Images/breast/bt549/nybd1/NYBD1-A4_250nM_BT549_site2_TRITC_Day2.png,-5.7325034,5.0305657,1
NCI Images/breast/bt549/nybd1/NYBD1-A4_250nM_BT549_site3_FITC_Day0.png,-5.04043,3.183974,1
NCI Images/breast/bt549/nybd1/NYBD1-A4_250nM_BT549_site3_FITC_Day1.png,-3.3371625,-5.4677734,1
NCI Images/breast/bt549/nybd1/NYBD1-A4_250nM_BT549_site3_FITC_Day2.png,-5.400659,-2.8454933,1
NCI Images/breast/bt549/nybd1/NYBD1-A4_250nM_BT549_site3_Hoechst.png,15.852655,3.2492485,0
NCI Images/breast/bt549/nybd1/NYBD1-A4_250nM_BT549_site3_TRITC_Day0.png,-4.4075456,-3.8042274,1
NCI Images/breast/bt549/nybd1/NYBD1-A4_250nM_BT549_site3_TRITC_Day1.png,-4.909846,-3.1409416,1
NCI Images/breast/bt549/nybd1/NYBD1-A4_250nM_BT549_site3_TRITC_Day2.png,-4.068231,6.2245336,1
NCI Images/breast/bt549/nybd1/NYBD1-A4_250nM_BT549_site4_FITC_Day0.png,-5.050724,3.176637,1
NCI Images/breast/bt549/nybd1/NYBD1-A4_250nM_BT549_site4_FITC_Day1.png,-7.360581,0.04800498,1
NCI Images/breast/bt549/nybd1/NYBD1-A4_250nM_BT549_site4_FITC_Day2.png,-8.143765,-1.095638,1
NCI Images/breast/bt549/nybd1/NYBD1-A4_250nM_BT549_site4_Hoechst.png,16.081215,3.6951628,0
NCI Images/breast/bt549/nybd1/NYBD1-A4_250nM_BT549_site4_TRITC_Day0.png,-4.5825,-3.6416159,1
NCI Images/breast/bt549/nybd1/NYBD1-A4_250nM_BT549_site4_TRITC_Day1.png,-3.5347936,6.283298,1
NCI Images/breast/bt549/nybd1/NYBD1-A4_250nM_BT549_site4_TRITC_Day2.png,-6.058405,4.246727,1
NCI Images/breast/bt549/nybd1/NYBD1-A4_500nM_BT549_site1_FITC_Day0.png,-4.844404,-3.0581017,1
NCI Images/breast/bt549/nybd1/NYBD1-A4_500nM_BT549_site1_FITC_Day1.png,-6.5440283,-1.9922029,1
NCI Images/breast/bt549/nybd1/NYBD1-A4_500nM_BT549_site1_FITC_Day2.png,-6.9360137,-3.7385805,1
NCI Images/breast/bt549/nybd1/NYBD1-A4_500nM_BT549_site1_Hoechst.png,14.857715,1.1155429,0
NCI Images/breast/bt549/nybd1/NYBD1-A4_500nM_BT549_site1_TRITC_Day0.png,-3.7166083,-5.1080203,1
NCI Images/breast/bt549/nybd1/NYBD1-A4_500nM_BT549_site1_TRITC_Day1.png,-5.507763,2.7649126,1
NCI Images/breast/bt549/nybd1/NYBD1-A4_500nM_BT549_site1_TRITC_Day2.png,-7.83715,-1.465086,1
NCI Images/breast/bt549/nybd1/NYBD1-A4_500nM_BT549_site2_FITC_Day0.png,-5.886986,-2.090461,1
NCI Images/breast/bt549/nybd1/NYBD1-A4_500nM_BT549_site2_FITC_Day1.png,-3.4241104,-5.568484,1
NCI Images/breast/bt549/nybd1/NYBD1-A4_500nM_BT549_site2_FITC_Day2.png,-8.011406,3.7137008,1
NCI Images/breast/bt549/nybd1/NYBD1-A4_500nM_BT549_site2_Hoechst.png,14.4590435,-0.17702964,0
NCI Images/breast/bt549/nybd1/NYBD1-A4_500nM_BT549_site2_TRITC_Day0.png,-5.25534,-4.1122136,1
NCI Images/breast/bt549/nybd1/NYBD1-A4_500nM_BT549_site2_TRITC_Day1.png,-4.1799417,-3.896731,1
NCI Images/breast/bt549/nybd1/NYBD1-A4_500nM_BT549_site2_TRITC_Day2.png,-5.8002114,5.396688,1
NCI Images/breast/bt549/nybd1/NYBD1-A4_500nM_BT549_site3_FITC_Day0.png,-6.293224,-1.2377864,1
NCI Images/breast/bt549/nybd1/NYBD1-A4_500nM_BT549_site3_FITC_Day1.png,-4.4822173,-4.1156883,1
NCI Images/breast/bt549/nybd1/NYBD1-A4_500nM_BT549_site3_FITC_Day2.png,-8.201675,1.9164169,1
NCI Images/breast/bt549/nybd1/NYBD1-A4_500nM_BT549_site3_Hoechst.png,15.052998,1.8935363,0
NCI Images/breast/bt549/nybd1/NYBD1-A4_500nM_BT549_site3_TRITC_Day0.png,-6.1216955,-3.0713568,1
NCI Images/breast/bt549/nybd1/NYBD1-A4_500nM_BT549_site3_TRITC_Day1.png,-4.8433003,-1.5934705,1
NCI Images/breast/bt549/nybd1/NYBD1-A4_500nM_BT549_site3_TRITC_Day2.png,-5.541121,5.3004494,1
NCI Images/breast/bt549/nybd1/NYBD1-A4_500nM_BT549_site4_FITC_Day0.png,-3.2898378,-4.598385,1
NCI Images/breast/bt549/nybd1/NYBD1-A4_500nM_BT549_site4_FITC_Day1.png,-4.0954585,-4.921923,1
NCI Images/breast/bt549/nybd1/NYBD1-A4_500nM_BT549_site4_FITC_Day2.png,-8.648538,1.5042483,1
NCI Images/breast/bt549/nybd1/NYBD1-A4_500nM_BT549_site4_Hoechst.png,15.258855,1.6370817,0
NCI Images/breast/bt549/nybd1/NYBD1-A4_500nM_BT549_site4_TRITC_Day0.png,-2.6071029,-5.744757,1
NCI Images/breast/bt549/nybd1/NYBD1-A4_500nM_BT549_site4_TRITC_Day1.png,-4.0783677,-3.9562576,1
NCI Images/breast/bt549/nybd1/NYBD1-A4_500nM_BT549_site4_TRITC_Day2.png,-6.725,3.8193498,1
NCI Images/breast/bt549/nybd1/NYBD1-A5_250nM_BT549_site1_FITC_Day0.png,-3.142784,8.323792,1
NCI Images/breast/bt549/nybd1/NYBD1-A5_250nM_BT549_site1_FITC_Day1.png,-1.3661586,-6.818147,1
NCI Images/breast/bt549/nybd1/NYBD1-A5_250nM_BT549_site1_FITC_Day2.png,-8.211195,-2.103249,1
NCI Images/breast/bt549/nybd1/NYBD1-A5_250nM_BT549_site1_Hoechst.png,14.506886,-0.07972425,0
NCI Images/breast/bt549/nybd1/NYBD1-A5_250nM_BT549_site1_TRITC_Day0.png,-2.8238966,8.388691,1
NCI Images/breast/bt549/nybd1/NYBD1-A5_250nM_BT549_site1_TRITC_Day1.png,-1.383608,-6.8672333,1
NCI Images/breast/bt549/nybd1/NYBD1-A5_250nM_BT549_site1_TRITC_Day2.png,-7.1679406,-3.94979,1
NCI Images/breast/bt549/nybd1/NYBD1-A5_250nM_BT549_site2_FITC_Day0.png,-3.1657495,-5.2117715,1
NCI Images/breast/bt549/nybd1/NYBD1-A5_250nM_BT549_site2_FITC_Day1.png,-1.2138356,-6.832656,1
NCI Images/breast/bt549/nybd1/NYBD1-A5_250nM_BT549_site2_FITC_Day2.png,-8.6544285,1.489048,1
NCI Images/breast/bt549/nybd1/NYBD1-A5_250nM_BT549_site2_Hoechst.png,14.096771,-0.8147706,0
NCI Images/breast/bt549/nybd1/NYBD1-A5_250nM_BT549_site2_TRITC_Day0.png,-3.0378323,-5.5419054,1
NCI Images/breast/bt549/nybd1/NYBD1-A5_250nM_BT549_site2_TRITC_Day1.png,-1.2715838,-6.895848,1
NCI Images/breast/bt549/nybd1/NYBD1-A5_250nM_BT549_site2_TRITC_Day2.png,-8.814855,-0.3408938,1
NCI Images/breast/bt549/nybd1/NYBD1-A5_250nM_BT549_site3_FITC_Day0.png,-6.732746,-0.47152114,1
NCI Images/breast/bt549/nybd1/NYBD1-A5_250nM_BT549_site3_FITC_Day1.png,-3.385416,-5.9300494,1
NCI Images/breast/bt549/nybd1/NYBD1-A5_250nM_BT549_site3_FITC_Day2.png,-7.2261443,-2.8919566,1
NCI Images/breast/bt549/nybd1/NYBD1-A5_250nM_BT549_site3_TRITC_Day0.png,-6.8916383,-1.5755376,1
NCI Images/breast/bt549/nybd1/NYBD1-A5_250nM_BT549_site3_Hoechst.png,16.078154,3.6364787,0
NCI Images/breast/bt549/nybd1/NYBD1-A5_250nM_BT549_site3_TRITC_Day1.png,-1.738321,-6.8742757,1
NCI Images/breast/bt549/nybd1/NYBD1-A5_250nM_BT549_site3_TRITC_Day2.png,-6.923724,-3.8957934,1
NCI Images/breast/bt549/nybd1/NYBD1-A5_250nM_BT549_site4_FITC_Day0.png,-5.2915235,-4.0789323,1
NCI Images/breast/bt549/nybd1/NYBD1-A5_250nM_BT549_site4_FITC_Day1.png,-1.8926958,-6.762425,1
NCI Images/breast/bt549/nybd1/NYBD1-A5_250nM_BT549_site4_FITC_Day2.png,-3.8379486,-6.2136836,1
NCI Images/breast/bt549/nybd1/NYBD1-A5_250nM_BT549_site4_Hoechst.png,16.24121,4.254674,0
NCI Images/breast/bt549/nybd1/NYBD1-A5_250nM_BT549_site4_TRITC_Day0.png,-5.3223734,-4.172344,1
NCI Images/breast/bt549/nybd1/NYBD1-A5_250nM_BT549_site4_TRITC_Day1.png,-1.8941263,-6.7910686,1
NCI Images/breast/bt549/nybd1/NYBD1-A5_250nM_BT549_site4_TRITC_Day2.png,-3.4769151,-6.381619,1
NCI Images/breast/bt549/nybd1/NYBD1-A5_500nM_BT549_site1_FITC_Day0.png,-2.6579123,-5.9843607,1
NCI Images/breast/bt549/nybd1/NYBD1-A5_500nM_BT549_site1_FITC_Day1.png,-3.4966807,-5.0070434,1
NCI Images/breast/bt549/nybd1/NYBD1-A5_500nM_BT549_site1_FITC_Day2.png,-5.8521137,-3.4996688,1
NCI Images/breast/bt549/nybd1/NYBD1-A5_500nM_BT549_site1_Hoechst.png,14.486235,-0.06859774,0
NCI Images/breast/bt549/nybd1/NYBD1-A5_500nM_BT549_site1_TRITC_Day0.png,-2.6955616,-6.152382,1
NCI Images/breast/bt549/nybd1/NYBD1-A5_500nM_BT549_site1_TRITC_Day1.png,-3.2404256,-5.4947443,1
NCI Images/breast/bt549/nybd1/NYBD1-A5_500nM_BT549_site1_TRITC_Day2.png,-4.8636074,-4.867957,1
NCI Images/breast/bt549/nybd1/NYBD1-A5_500nM_BT549_site2_FITC_Day0.png,-1.3005307,-6.6978626,1
NCI Images/breast/bt549/nybd1/NYBD1-A5_500nM_BT549_site2_FITC_Day1.png,-3.426694,-5.2970467,1
NCI Images/breast/bt549/nybd1/NYBD1-A5_500nM_BT549_site2_FITC_Day2.png,-8.141888,-1.8783761,1
NCI Images/breast/bt549/nybd1/NYBD1-A5_500nM_BT549_site2_Hoechst.png,14.220462,-0.63931906,0
NCI Images/breast/bt549/nybd1/NYBD1-A5_500nM_BT549_site2_TRITC_Day0.png,-1.3421378,-6.8134165,1
NCI Images/breast/bt549/nybd1/NYBD1-A5_500nM_BT549_site2_TRITC_Day1.png,-3.5400593,-5.42229,1
NCI Images/breast/bt549/nybd1/NYBD1-A5_500nM_BT549_site2_TRITC_Day2.png,-7.3617163,-3.5633166,1
NCI Images/breast/bt549/nybd1/NYBD1-A5_500nM_BT549_site3_FITC_Day0.png,-3.2837768,-5.1529474,1
NCI Images/breast/bt549/nybd1/NYBD1-A5_500nM_BT549_site3_FITC_Day1.png,-4.9152193,-4.945503,1
NCI Images/breast/bt549/nybd1/NYBD1-A5_500nM_BT549_site3_FITC_Day2.png,-7.591837,-2.2970045,1
NCI Images/breast/bt549/nybd1/NYBD1-A5_500nM_BT549_site3_Hoechst.png,15.921928,3.3679276,0
NCI Images/breast/bt549/nybd1/NYBD1-A5_500nM_BT549_site3_TRITC_Day0.png,-2.9465263,-5.7267103,1
NCI Images/breast/bt549/nybd1/NYBD1-A5_500nM_BT549_site3_TRITC_Day1.png,-4.6799035,-5.2617865,1
NCI Images/breast/bt549/nybd1/NYBD1-A5_500nM_BT549_site3_TRITC_Day2.png,-7.678757,-2.587085,1
NCI Images/breast/bt549/nybd1/NYBD1-A5_500nM_BT549_site4_FITC_Day0.png,-3.7511814,-5.0389705,1
NCI Images/breast/bt549/nybd1/NYBD1-A5_500nM_BT549_site4_FITC_Day1.png,-3.7471497,-5.2234454,1
NCI Images/breast/bt549/nybd1/NYBD1-A5_500nM_BT549_site4_FITC_Day2.png,-3.6784985,-5.3575225,1
NCI Images/breast/bt549/nybd1/NYBD1-A5_500nM_BT549_site4_Hoechst.png,15.886077,3.294968,0
NCI Images/breast/bt549/nybd1/NYBD1-A5_500nM_BT549_site4_TRITC_Day0.png,-3.710984,-5.1275864,1
NCI Images/breast/bt549/nybd1/NYBD1-A5_500nM_BT549_site4_TRITC_Day1.png,-3.6647835,-5.3211613,1
NCI Images/breast/bt549/nybd1/NYBD1-A5_500nM_BT549_site4_TRITC_Day2.png,-3.7665243,-5.3843055,1
NCI Images/breast/bt549/nybd1/NYBD1-A6_250nM_BT549_site1_FITC_Day0.png,-2.6762078,-5.662942,1
NCI Images/breast/bt549/nybd1/NYBD1-A6_250nM_BT549_site1_FITC_Day1.png,-3.1571372,-5.5250344,1
NCI Images/breast/bt549/nybd1/NYBD1-A6_250nM_BT549_site1_FITC_Day2.png,-4.5916514,-5.626116,1
NCI Images/breast/bt549/nybd1/NYBD1-A6_250nM_BT549_site1_Hoechst.png,14.074846,-0.85268885,0
NCI Images/breast/bt549/nybd1/NYBD1-A6_250nM_BT549_site1_TRITC_Day0.png,-2.6111708,-5.482686,1
NCI Images/breast/bt549/nybd1/NYBD1-A6_250nM_BT549_site1_TRITC_Day1.png,-3.2250547,-5.22882,1
NCI Images/breast/bt549/nybd1/NYBD1-A6_250nM_BT549_site1_TRITC_Day2.png,-4.794175,-5.511454,1
NCI Images/breast/bt549/nybd1/NYBD1-A6_250nM_BT549_site2_FITC_Day0.png,-1.9242424,-6.4118795,1
NCI Images/breast/bt549/nybd1/NYBD1-A6_250nM_BT549_site2_FITC_Day1.png,-6.2990346,-1.5606852,1
NCI Images/breast/bt549/nybd1/NYBD1-A6_250nM_BT549_site2_FITC_Day2.png,-8.8350525,2.1169956,1
NCI Images/breast/bt549/nybd1/NYBD1-A6_250nM_BT549_site2_Hoechst.png,15.081366,1.6852683,0
NCI Images/breast/bt549/nybd1/NYBD1-A6_250nM_BT549_site2_TRITC_Day0.png,-1.8923517,-6.227609,1
NCI Images/breast/bt549/nybd1/NYBD1-A6_250nM_BT549_site2_TRITC_Day1.png,-6.1649537,-1.5680596,1
NCI Images/breast/bt549/nybd1/NYBD1-A6_250nM_BT549_site2_TRITC_Day2.png,-8.975081,1.9649584,1
NCI Images/breast/bt549/nybd1/NYBD1-A6_250nM_BT549_site3_FITC_Day0.png,-4.8629837,-5.256634,1
NCI Images/breast/bt549/nybd1/NYBD1-A6_250nM_BT549_site3_FITC_Day1.png,-7.420345,-2.0697181,1
NCI Images/breast/bt549/nybd1/NYBD1-A6_250nM_BT549_site3_FITC_Day2.png,-8.130258,-0.60189974,1
NCI Images/breast/bt549/nybd1/NYBD1-A6_250nM_BT549_site3_Hoechst.png,16.41494,4.1409135,0
NCI Images/breast/bt549/nybd1/NYBD1-A6_250nM_BT549_site3_TRITC_Day0.png,-4.705476,-5.382265,1
NCI Images/breast/bt549/nybd1/NYBD1-A6_250nM_BT549_site3_TRITC_Day1.png,-7.2831726,-2.1026087,1
NCI Images/breast/bt549/nybd1/NYBD1-A6_250nM_BT549_site3_TRITC_Day2.png,-8.102164,-0.85064083,1
NCI Images/breast/bt549/nybd1/NYBD1-A6_250nM_BT549_site4_FITC_Day0.png,-2.3489668,-6.11626,1
NCI Images/breast/bt549/nybd1/NYBD1-A6_250nM_BT549_site4_FITC_Day1.png,-8.131473,0.028961055,1
NCI Images/breast/bt549/nybd1/NYBD1-A6_250nM_BT549_site4_FITC_Day2.png,-8.353329,0.15487438,1
NCI Images/breast/bt549/nybd1/NYBD1-A6_250nM_BT549_site4_Hoechst.png,16.152645,3.9968266,0
NCI Images/breast/bt549/nybd1/NYBD1-A6_250nM_BT549_site4_TRITC_Day0.png,-2.3215904,-5.956299,1
NCI Images/breast/bt549/nybd1/NYBD1-A6_250nM_BT549_site4_TRITC_Day1.png,-7.930674,0.33661732,1
NCI Images/breast/bt549/nybd1/NYBD1-A6_250nM_BT549_site4_TRITC_Day2.png,-8.441277,-0.32859263,1
NCI Images/breast/bt549/nybd1/NYBD1-A6_500nM_BT549_site1_FITC_Day0.png,-2.7569282,-5.906437,1
NCI Images/breast/bt549/nybd1/NYBD1-A6_500nM_BT549_site1_FITC_Day1.png,-2.4365742,-6.272034,1
NCI Images/breast/bt549/nybd1/NYBD1-A6_500nM_BT549_site1_FITC_Day2.png,-8.443072,2.9841185,1
NCI Images/breast/bt549/nybd1/NYBD1-A6_500nM_BT549_site1_Hoechst.png,14.70326,0.3908423,0
NCI Images/breast/bt549/nybd1/NYBD1-A6_500nM_BT549_site1_TRITC_Day0.png,-2.7325287,-5.839677,1
NCI Images/breast/bt549/nybd1/NYBD1-A6_500nM_BT549_site1_TRITC_Day1.png,-2.3030176,-6.2946787,1
NCI Images/breast/bt549/nybd1/NYBD1-A6_500nM_BT549_site1_TRITC_Day2.png,-8.394696,3.110055,1
NCI Images/breast/bt549/nybd1/NYBD1-A6_500nM_BT549_site2_FITC_Day0.png,-2.5018632,-5.932057,1
NCI Images/breast/bt549/nybd1/NYBD1-A6_500nM_BT549_site2_FITC_Day1.png,-4.650161,-5.2106194,1
NCI Images/breast/bt549/nybd1/NYBD1-A6_500nM_BT549_site2_FITC_Day2.png,-8.914007,0.3080282,1
NCI Images/breast/bt549/nybd1/NYBD1-A6_500nM_BT549_site2_Hoechst.png,14.602892,0.4298245,0
NCI Images/breast/bt549/nybd1/NYBD1-A6_500nM_BT549_site2_TRITC_Day0.png,-2.4526296,-5.879361,1
NCI Images/breast/bt549/nybd1/NYBD1-A6_500nM_BT549_site2_TRITC_Day1.png,-4.6507764,-5.1364484,1
NCI Images/breast/bt549/nybd1/NYBD1-A6_500nM_BT549_site2_TRITC_Day2.png,-8.999479,0.90209293,1
NCI Images/breast/bt549/nybd1/NYBD1-A6_500nM_BT549_site3_FITC_Day0.png,-5.1900964,-4.3683653,1
NCI Images/breast/bt549/nybd1/NYBD1-A6_500nM_BT549_site3_FITC_Day1.png,-6.611593,-2.0094352,1
NCI Images/breast/bt549/nybd1/NYBD1-A6_500nM_BT549_site3_FITC_Day2.png,-6.003694,-4.6870637,1
NCI Images/breast/bt549/nybd1/NYBD1-A6_500nM_BT549_site3_Hoechst.png,16.178055,4.4802966,0
NCI Images/breast/bt549/nybd1/NYBD1-A6_500nM_BT549_site3_TRITC_Day0.png,-5.112884,-4.476634,1
NCI Images/breast/bt549/nybd1/NYBD1-A6_500nM_BT549_site3_TRITC_Day1.png,-6.4869895,-2.1279302,1
NCI Images/breast/bt549/nybd1/NYBD1-A6_500nM_BT549_site3_TRITC_Day2.png,-6.4024825,-4.458909,1
NCI Images/breast/bt549/nybd1/NYBD1-A6_500nM_BT549_site4_FITC_Day0.png,-4.8526835,-4.9078913,1
NCI Images/breast/bt549/nybd1/NYBD1-A6_500nM_BT549_site4_FITC_Day1.png,-8.562318,1.8366611,1
NCI Images/breast/bt549/nybd1/NYBD1-A6_500nM_BT549_site4_FITC_Day2.png,-5.9629846,-4.0178547,1
NCI Images/breast/bt549/nybd1/NYBD1-A6_500nM_BT549_site4_Hoechst.png,16.544907,5.664292,0
NCI Images/breast/bt549/nybd1/NYBD1-A6_500nM_BT549_site4_TRITC_Day0.png,-4.670081,-4.935287,1
NCI Images/breast/bt549/nybd1/NYBD1-A6_500nM_BT549_site4_TRITC_Day1.png,-8.499372,1.6016475,1
NCI Images/breast/bt549/nybd1/NYBD1-A6_500nM_BT549_site4_TRITC_Day2.png,-6.0223384,-4.0834837,1
NCI Images/breast/bt549/nybd1/NYBD1-A7_250nM_BT549_site1_FITC_Day0.png,-4.122549,6.9721656,1
NCI Images/breast/bt549/nybd1/NYBD1-A7_250nM_BT549_site1_FITC_Day1.png,-5.831004,-2.190246,1
NCI Images/breast/bt549/nybd1/NYBD1-A7_250nM_BT549_site1_FITC_Day2.png,-8.86193,1.3834114,1
NCI Images/breast/bt549/nybd1/NYBD1-A7_250nM_BT549_site1_Hoechst.png,14.736954,0.6790583,0
NCI Images/breast/bt549/nybd1/NYBD1-A7_250nM_BT549_site1_TRITC_Day0.png,-4.027892,-3.7527015,1
NCI Images/breast/bt549/nybd1/NYBD1-A7_250nM_BT549_site1_TRITC_Day1.png,-5.121777,5.149892,1
NCI Images/breast/bt549/nybd1/NYBD1-A7_250nM_BT549_site1_TRITC_Day2.png,-5.6724086,5.4820495,1
NCI Images/breast/bt549/nybd1/NYBD1-A7_250nM_BT549_site2_FITC_Day0.png,-3.5571334,7.8630295,1
NCI Images/breast/bt549/nybd1/NYBD1-A7_250nM_BT549_site2_FITC_Day1.png,-5.2449994,-3.7456052,1
NCI Images/breast/bt549/nybd1/NYBD1-A7_250nM_BT549_site2_FITC_Day2.png,-5.720352,-4.2806983,1
NCI Images/breast/bt549/nybd1/NYBD1-A7_250nM_BT549_site2_Hoechst.png,14.803432,0.77812606,0
NCI Images/breast/bt549/nybd1/NYBD1-A7_250nM_BT549_site2_TRITC_Day0.png,-4.319766,-2.3923435,1
NCI Images/breast/bt549/nybd1/NYBD1-A7_250nM_BT549_site2_TRITC_Day1.png,-5.2990746,-1.4325417,1
NCI Images/breast/bt549/nybd1/NYBD1-A7_250nM_BT549_site2_TRITC_Day2.png,-6.0053897,-1.3138202,1
NCI Images/breast/bt549/nybd1/NYBD1-A7_250nM_BT549_site3_FITC_Day0.png,-5.083961,-2.0730596,1
NCI Images/breast/bt549/nybd1/NYBD1-A7_250nM_BT549_site3_FITC_Day1.png,-4.8807325,-5.279866,1
NCI Images/breast/bt549/nybd1/NYBD1-A7_250nM_BT549_site3_FITC_Day2.png,-8.206462,-0.9730671,1
NCI Images/breast/bt549/nybd1/NYBD1-A7_250nM_BT549_site3_Hoechst.png,16.60513,6.1596885,0
NCI Images/breast/bt549/nybd1/NYBD1-A7_250nM_BT549_site3_TRITC_Day0.png,-4.540511,-3.7366254,1
NCI Images/breast/bt549/nybd1/NYBD1-A7_250nM_BT549_site3_TRITC_Day1.png,-5.1608605,-3.4818969,1
NCI Images/breast/bt549/nybd1/NYBD1-A7_250nM_BT549_site3_TRITC_Day2.png,-6.3681827,3.4862542,1
NCI Images/breast/bt549/nybd1/NYBD1-A7_250nM_BT549_site4_FITC_Day0.png,-6.714886,-0.25372085,1
NCI Images/breast/bt549/nybd1/NYBD1-A7_250nM_BT549_site4_FITC_Day1.png,-8.263416,-0.6723472,1
NCI Images/breast/bt549/nybd1/NYBD1-A7_250nM_BT549_site4_FITC_Day2.png,-2.091273,-6.742838,1
NCI Images/breast/bt549/nybd1/NYBD1-A7_250nM_BT549_site4_Hoechst.png,16.18513,4.3423343,0
NCI Images/breast/bt549/nybd1/NYBD1-A7_250nM_BT549_site4_TRITC_Day0.png,-7.1192102,-2.109917,1
NCI Images/breast/bt549/nybd1/NYBD1-A7_250nM_BT549_site4_TRITC_Day1.png,-6.360103,3.594302,1
NCI Images/breast/bt549/nybd1/NYBD1-A7_250nM_BT549_site4_TRITC_Day2.png,-3.517529,-6.2131,1
NCI Images/breast/bt549/nybd1/NYBD1-A7_500nM_BT549_site1_FITC_Day0.png,-4.381909,-3.6302347,1
NCI Images/breast/bt549/nybd1/NYBD1-A7_500nM_BT549_site1_FITC_Day1.png,-4.0321436,-5.60645,1
NCI Images/breast/bt549/nybd1/NYBD1-A7_500nM_BT549_site1_FITC_Day2.png,-8.3032465,-1.486795,1
NCI Images/breast/bt549/nybd1/NYBD1-A7_500nM_BT549_site1_Hoechst.png,15.154853,1.3751211,0
NCI Images/breast/bt549/nybd1/NYBD1-A7_500nM_BT549_site1_TRITC_Day0.png,-4.2353654,-4.3574257,1
NCI Images/breast/bt549/nybd1/NYBD1-A7_500nM_BT549_site1_TRITC_Day1.png,-4.089344,-4.3582473,1
NCI Images/breast/bt549/nybd1/NYBD1-A7_500nM_BT549_site1_TRITC_Day2.png,-7.976371,0.8656539,1
NCI Images/breast/bt549/nybd1/NYBD1-A7_500nM_BT549_site2_FITC_Day0.png,-4.198929,-2.4731605,1
NCI Images/breast/bt549/nybd1/NYBD1-A7_500nM_BT549_site2_FITC_Day1.png,-5.9126697,-3.5633085,1
NCI Images/breast/bt549/nybd1/NYBD1-A7_500nM_BT549_site2_FITC_Day2.png,-5.9137278,-5.2662854,1
NCI Images/breast/bt549/nybd1/NYBD1-A7_500nM_BT549_site2_Hoechst.png,15.799471,3.1755066,0
NCI Images/breast/bt549/nybd1/NYBD1-A7_500nM_BT549_site2_TRITC_Day0.png,-2.360043,-5.745564,1
NCI Images/breast/bt549/nybd1/NYBD1-A7_500nM_BT549_site2_TRITC_Day1.png,-5.908816,-2.249933,1
NCI Images/breast/bt549/nybd1/NYBD1-A7_500nM_BT549_site2_TRITC_Day2.png,-5.981461,-5.232024,1
NCI Images/breast/bt549/nybd1/NYBD1-A7_500nM_BT549_site3_FITC_Day0.png,-3.5316699,-5.0142727,1
NCI Images/breast/bt549/nybd1/NYBD1-A7_500nM_BT549_site3_FITC_Day1.png,-8.857465,1.5626861,1
NCI Images/breast/bt549/nybd1/NYBD1-A7_500nM_BT549_site3_FITC_Day2.png,-6.5613704,-4.3575716,1
