filename,umap_x,umap_y,final_cluster_id
NCI Images/breast/bt549/nybd1/NYBD1-A6_500nM_BT549_site1_FITC_Day0.png,10.562421,-2.99831,0
NCI Images/breast/bt549/nybd1/NYBD1-A6_500nM_BT549_site1_FITC_Day1.png,11.289937,-3.029272,0
NCI Images/breast/bt549/nybd1/NYBD1-A6_500nM_BT549_site1_FITC_Day2.png,-3.4880888,-1.2755431,0
NCI Images/breast/bt549/nybd1/NYBD1-A6_500nM_BT549_site1_TRITC_Day0.png,10.356888,-2.8574674,0
NCI Images/breast/bt549/nybd1/NYBD1-A6_500nM_BT549_site1_TRITC_Day1.png,11.3087225,-2.9654534,0
NCI Images/breast/bt549/nybd1/NYBD1-A6_500nM_BT549_site1_TRITC_Day2.png,-3.6431882,-1.127873,0
NCI Images/breast/bt549/nybd1/NYBD1-A6_500nM_BT549_site2_FITC_Day0.png,10.710228,-2.7309163,0
NCI Images/breast/bt549/nybd1/NYBD1-A6_500nM_BT549_site2_FITC_Day1.png,8.152442,-3.9449432,0
NCI Images/breast/bt549/nybd1/NYBD1-A6_500nM_BT549_site2_FITC_Day2.png,-0.9230594,-3.4874542,0
NCI Images/breast/bt549/nybd1/NYBD1-A6_500nM_BT549_site2_TRITC_Day0.png,10.687369,-2.6523635,0
NCI Images/breast/bt549/nybd1/NYBD1-A6_500nM_BT549_site2_TRITC_Day1.png,8.132128,-3.9490087,0
NCI Images/breast/bt549/nybd1/NYBD1-A6_500nM_BT549_site2_TRITC_Day2.png,-1.5178196,-3.149889,0
NCI Images/breast/bt549/nybd1/NYBD1-A6_500nM_BT549_site3_FITC_Day0.png,7.074491,-3.6800106,0
NCI Images/breast/bt549/nybd1/NYBD1-A6_500nM_BT549_site3_FITC_Day1.png,3.5392902,-2.7316477,0
NCI Images/breast/bt549/nybd1/NYBD1-A6_500nM_BT549_site3_FITC_Day2.png,6.249413,-4.67209,0
NCI Images/breast/bt549/nybd1/NYBD1-A6_500nM_BT549_site3_TRITC_Day0.png,7.1955686,-3.6082644,0
NCI Images/breast/bt549/nybd1/NYBD1-A6_500nM_BT549_site3_TRITC_Day1.png,3.6766245,-2.8310232,0
NCI Images/breast/bt549/nybd1/NYBD1-A6_500nM_BT549_site3_TRITC_Day2.png,5.828548,-4.8458886,0
NCI Images/breast/bt549/nybd1/NYBD1-A6_500nM_BT549_site4_FITC_Day0.png,7.5384307,-3.6241457,0
NCI Images/breast/bt549/nybd1/NYBD1-A6_500nM_BT549_site4_FITC_Day1.png,-1.9748489,-1.8540214,0
NCI Images/breast/bt549/nybd1/NYBD1-A6_500nM_BT549_site4_FITC_Day2.png,5.7490335,-3.9700098,0
NCI Images/breast/bt549/nybd1/NYBD1-A6_500nM_BT549_site4_TRITC_Day0.png,7.7366138,-3.5874,0
NCI Images/breast/bt549/nybd1/NYBD1-A6_500nM_BT549_site4_TRITC_Day1.png,-1.8239652,-2.049338,0
NCI Images/breast/bt549/nybd1/NYBD1-A6_500nM_BT549_site4_TRITC_Day2.png,5.7839737,-4.005758,0
NCI Images/breast/bt549/nybd1/NYBD1-A7_250nM_BT549_site1_FITC_Day1.png,4.3403616,-2.3207505,0
NCI Images/breast/bt549/nybd1/NYBD1-A7_250nM_BT549_site1_FITC_Day2.png,-1.9172786,-2.6444387,0
NCI Images/breast/bt549/nybd1/NYBD1-A7_250nM_BT549_site1_TRITC_Day0.png,7.349545,-2.010099,0
NCI Images/breast/bt549/nybd1/NYBD1-A7_250nM_BT549_site2_FITC_Day1.png,6.3085394,-3.4243984,0
NCI Images/breast/bt549/nybd1/NYBD1-A7_250nM_BT549_site2_FITC_Day2.png,6.2803173,-4.12312,0
NCI Images/breast/bt549/nybd1/NYBD1-A7_250nM_BT549_site2_TRITC_Day2.png,2.6396484,-2.2459238,0
NCI Images/breast/bt549/nybd1/NYBD1-A7_250nM_BT549_site3_FITC_Day1.png,7.977318,-4.0557804,0
NCI Images/breast/bt549/nybd1/NYBD1-A7_250nM_BT549_site3_FITC_Day2.png,1.0852058,-3.6834261,0
NCI Images/breast/bt549/nybd1/NYBD1-A7_250nM_BT549_site3_TRITC_Day0.png,6.9096394,-2.5102983,0
NCI Images/breast/bt549/nybd1/NYBD1-A7_250nM_BT549_site3_TRITC_Day1.png,6.145565,-3.694961,0
NCI Images/breast/bt549/nybd1/NYBD1-A7_250nM_BT549_site4_FITC_Day0.png,1.5391451,-1.8917583,0
NCI Images/breast/bt549/nybd1/NYBD1-A7_250nM_BT549_site4_FITC_Day1.png,0.7537359,-3.4883616,0
NCI Images/breast/bt549/nybd1/NYBD1-A7_250nM_BT549_site4_FITC_Day2.png,12.0232315,-3.2403533,0
NCI Images/breast/bt549/nybd1/NYBD1-A7_250nM_BT549_site4_TRITC_Day0.png,3.0302072,-3.4895248,0
NCI Images/breast/bt549/nybd1/NYBD1-A7_250nM_BT549_site4_TRITC_Day2.png,10.127244,-3.9552684,1
NCI Images/breast/bt549/nybd1/NYBD1-A7_500nM_BT549_site1_FITC_Day0.png,7.1190977,-2.266039,0
NCI Images/breast/bt549/nybd1/NYBD1-A7_500nM_BT549_site1_FITC_Day1.png,9.189517,-3.7725198,-1
NCI Images/breast/bt549/nybd1/NYBD1-A7_500nM_BT549_site1_FITC_Day2.png,1.5196539,-4.1974316,0
NCI Images/breast/bt549/nybd1/NYBD1-A7_500nM_BT549_site1_TRITC_Day0.png,7.6936936,-2.7514408,0
NCI Images/breast/bt549/nybd1/NYBD1-A7_500nM_BT549_site1_TRITC_Day1.png,8.104936,-2.5300357,-1
NCI Images/breast/bt549/nybd1/NYBD1-A7_500nM_BT549_site1_TRITC_Day2.png,-0.45768622,-2.6207225,0
NCI Images/breast/bt549/nybd1/NYBD1-A7_500nM_BT549_site2_FITC_Day1.png,5.5215116,-3.3896224,0
NCI Images/breast/bt549/nybd1/NYBD1-A7_500nM_BT549_site2_FITC_Day2.png,6.741057,-5.2439256,0
NCI Images/breast/bt549/nybd1/NYBD1-A7_500nM_BT549_site2_TRITC_Day0.png,10.833724,-2.3689601,0
NCI Images/breast/bt549/nybd1/NYBD1-A7_500nM_BT549_site2_TRITC_Day1.png,4.293337,-2.483916,0
NCI Images/breast/bt549/nybd1/NYBD1-A7_500nM_BT549_site2_TRITC_Day2.png,6.6651373,-5.3188796,0
NCI Images/breast/bt549/nybd1/NYBD1-A7_500nM_BT549_site3_FITC_Day0.png,9.097969,-2.7319815,0
NCI Images/breast/bt549/nybd1/NYBD1-A7_500nM_BT549_site3_FITC_Day1.png,-2.063294,-2.5447083,0
NCI Images/breast/bt549/nybd1/NYBD1-A7_500nM_BT549_site3_FITC_Day2.png,5.6805997,-4.919947,0
NCI Images/breast/bt549/nybd1/NYBD1-A7_500nM_BT549_site3_TRITC_Day0.png,8.740134,-3.176832,0
NCI Images/breast/bt549/nybd1/NYBD1-A7_500nM_BT549_site3_TRITC_Day2.png,3.930355,-4.2207155,-1
NCI Images/breast/bt549/nybd1/NYBD1-A7_500nM_BT549_site4_FITC_Day0.png,5.94396,-3.4705758,0
NCI Images/breast/bt549/nybd1/NYBD1-A7_500nM_BT549_site4_FITC_Day1.png,10.590173,-3.2992618,0
NCI Images/breast/bt549/nybd1/NYBD1-A7_500nM_BT549_site4_FITC_Day2.png,3.5976925,-4.9395447,0
NCI Images/breast/bt549/nybd1/NYBD1-A7_500nM_BT549_site4_TRITC_Day0.png,6.5973625,-4.0519304,0
NCI Images/breast/bt549/nybd1/NYBD1-A7_500nM_BT549_site4_TRITC_Day1.png,10.33961,-3.2390049,0
NCI Images/breast/bt549/nybd1/NYBD1-A7_500nM_BT549_site4_TRITC_Day2.png,0.35849118,-3.434725,0
NCI Images/breast/bt549/nybd1/NYBD1-A8_250nM_BT549_site1_FITC_Day1.png,5.069546,-4.1088376,0
NCI Images/breast/bt549/nybd1/NYBD1-A8_250nM_BT549_site1_FITC_Day2.png,-1.4632704,-2.765613,0
NCI Images/breast/bt549/nybd1/NYBD1-A8_250nM_BT549_site1_TRITC_Day0.png,7.5498204,-2.6067047,0
NCI Images/breast/bt549/nybd1/NYBD1-A8_250nM_BT549_site1_TRITC_Day1.png,2.9743166,-3.3176801,0
NCI Images/breast/bt549/nybd1/NYBD1-A8_250nM_BT549_site1_TRITC_Day2.png,-1.2126865,-3.3162673,0
NCI Images/breast/bt549/nybd1/NYBD1-A8_250nM_BT549_site2_FITC_Day0.png,8.193052,-3.3369992,0
NCI Images/breast/bt549/nybd1/NYBD1-A8_250nM_BT549_site2_FITC_Day1.png,3.2248697,-3.276635,0
NCI Images/breast/bt549/nybd1/NYBD1-A8_250nM_BT549_site2_FITC_Day2.png,-3.6934125,-1.0573064,0
NCI Images/breast/bt549/nybd1/NYBD1-A8_250nM_BT549_site2_TRITC_Day0.png,7.9851875,-3.210653,0
NCI Images/breast/bt549/nybd1/NYBD1-A8_250nM_BT549_site2_TRITC_Day1.png,1.9328316,-2.1764483,0
NCI Images/breast/bt549/nybd1/NYBD1-A8_250nM_BT549_site2_TRITC_Day2.png,-3.383771,-1.6425998,0
NCI Images/breast/bt549/nybd1/NYBD1-A8_250nM_BT549_site3_FITC_Day0.png,9.014753,-3.1115391,0
NCI Images/breast/bt549/nybd1/NYBD1-A8_250nM_BT549_site3_FITC_Day1.png,2.404374,-3.8071148,0
NCI Images/breast/bt549/nybd1/NYBD1-A8_250nM_BT549_site3_FITC_Day2.png,3.3872347,-4.309772,0
NCI Images/breast/bt549/nybd1/NYBD1-A8_250nM_BT549_site3_TRITC_Day0.png,8.801733,-2.9386628,0
NCI Images/breast/bt549/nybd1/NYBD1-A8_250nM_BT549_site3_TRITC_Day1.png,1.6328626,-3.2879064,0
NCI Images/breast/bt549/nybd1/NYBD1-A8_250nM_BT549_site3_TRITC_Day2.png,3.2315416,-4.3889647,0
NCI Images/breast/bt549/nybd1/NYBD1-A8_250nM_BT549_site4_FITC_Day0.png,8.132639,-4.067024,0
NCI Images/breast/bt549/nybd1/NYBD1-A8_250nM_BT549_site4_FITC_Day1.png,10.120419,-4.386898,1
NCI Images/breast/bt549/nybd1/NYBD1-A8_250nM_BT549_site4_FITC_Day2.png,-1.3537169,-2.8401766,0
NCI Images/breast/bt549/nybd1/NYBD1-A8_250nM_BT549_site4_TRITC_Day0.png,7.8506455,-3.9434862,0
NCI Images/breast/bt549/nybd1/NYBD1-A8_250nM_BT549_site4_TRITC_Day1.png,10.112555,-4.345458,1
NCI Images/breast/bt549/nybd1/NYBD1-A8_250nM_BT549_site4_TRITC_Day2.png,-0.2199682,-3.930886,0
NCI Images/breast/bt549/nybd1/NYBD1-A8_500nM_BT549_site1_FITC_Day0.png,10.279013,-2.7479231,0
NCI Images/breast/bt549/nybd1/NYBD1-A8_500nM_BT549_site1_FITC_Day1.png,4.969703,-3.424249,0
NCI Images/breast/bt549/nybd1/NYBD1-A8_500nM_BT549_site1_FITC_Day2.png,-0.10873875,-4.0101123,0
NCI Images/breast/bt549/nybd1/NYBD1-A8_500nM_BT549_site1_TRITC_Day0.png,10.287088,-2.552061,0
NCI Images/breast/bt549/nybd1/NYBD1-A8_500nM_BT549_site1_TRITC_Day1.png,4.624316,-3.3100226,0
NCI Images/breast/bt549/nybd1/NYBD1-A8_500nM_BT549_site1_TRITC_Day2.png,0.0110975,-4.133827,0
NCI Images/breast/bt549/nybd1/NYBD1-A8_500nM_BT549_site2_FITC_Day0.png,10.716741,-3.0897431,0
NCI Images/breast/bt549/nybd1/NYBD1-A8_500nM_BT549_site2_FITC_Day1.png,5.506137,-3.5417075,0
NCI Images/breast/bt549/nybd1/NYBD1-A8_500nM_BT549_site2_FITC_Day2.png,2.6443372,-4.829579,0
NCI Images/breast/bt549/nybd1/NYBD1-A8_500nM_BT549_site2_TRITC_Day0.png,10.783638,-2.7613127,0
NCI Images/breast/bt549/nybd1/NYBD1-A8_500nM_BT549_site2_TRITC_Day1.png,5.268994,-3.3933017,0
NCI Images/breast/bt549/nybd1/NYBD1-A8_500nM_BT549_site2_TRITC_Day2.png,3.321822,-4.961547,0
NCI Images/breast/bt549/nybd1/NYBD1-A8_500nM_BT549_site3_FITC_Day0.png,4.741451,-3.5484068,-1
NCI Images/breast/bt549/nybd1/NYBD1-A8_500nM_BT549_site3_FITC_Day1.png,2.868083,-4.655863,0
NCI Images/breast/bt549/nybd1/NYBD1-A8_500nM_BT549_site3_FITC_Day2.png,2.6556659,-4.256645,0
NCI Images/breast/bt549/nybd1/NYBD1-A8_500nM_BT549_site3_TRITC_Day0.png,4.2593284,-3.1592174,-1
NCI Images/breast/bt549/nybd1/NYBD1-A8_500nM_BT549_site3_TRITC_Day1.png,2.5827026,-4.4838552,0
NCI Images/breast/bt549/nybd1/NYBD1-A8_500nM_BT549_site3_TRITC_Day2.png,3.1542976,-4.5498676,0
NCI Images/breast/bt549/nybd1/NYBD1-A8_500nM_BT549_site4_FITC_Day0.png,10.276984,-4.2172937,1
NCI Images/breast/bt549/nybd1/NYBD1-A8_500nM_BT549_site4_FITC_Day1.png,2.84802,-3.735827,0
NCI Images/breast/bt549/nybd1/NYBD1-A8_500nM_BT549_site4_FITC_Day2.png,0.40441152,-3.0669765,0
NCI Images/breast/bt549/nybd1/NYBD1-A8_500nM_BT549_site4_TRITC_Day0.png,10.455143,-4.056727,1
NCI Images/breast/bt549/nybd1/NYBD1-A8_500nM_BT549_site4_TRITC_Day1.png,2.924476,-3.766494,0
NCI Images/breast/bt549/nybd1/NYBD1-A8_500nM_BT549_site4_TRITC_Day2.png,0.4448179,-3.1363761,0
NCI Images/breast/bt549/nybd1/NYBD1-A9_250nM_BT549_site1_FITC_Day0.png,9.438441,-2.3131387,0
NCI Images/breast/bt549/nybd1/NYBD1-A9_250nM_BT549_site1_FITC_Day2.png,-3.798124,-0.7553254,0
NCI Images/breast/bt549/nybd1/NYBD1-A9_250nM_BT549_site1_TRITC_Day0.png,9.491739,-2.193021,0
NCI Images/breast/bt549/nybd1/NYBD1-A9_250nM_BT549_site1_TRITC_Day1.png,0.15940017,-1.7628372,0
NCI Images/breast/bt549/nybd1/NYBD1-A9_250nM_BT549_site2_FITC_Day0.png,4.165891,-2.5310466,0
NCI Images/breast/bt549/nybd1/NYBD1-A9_250nM_BT549_site2_FITC_Day2.png,-3.5533998,-1.3477327,0
NCI Images/breast/bt549/nybd1/NYBD1-A9_250nM_BT549_site2_TRITC_Day0.png,3.9275548,-2.049794,0
NCI Images/breast/bt549/nybd1/NYBD1-A9_250nM_BT549_site2_TRITC_Day1.png,0.39447656,-1.5195147,0
NCI Images/breast/bt549/nybd1/NYBD1-A9_250nM_BT549_site3_FITC_Day0.png,0.9774997,-2.7214315,0
NCI Images/breast/bt549/nybd1/NYBD1-A9_250nM_BT549_site3_FITC_Day2.png,12.138596,-3.2015305,0
NCI Images/breast/bt549/nybd1/NYBD1-A9_250nM_BT549_site3_TRITC_Day0.png,0.44519424,-2.4416678,0
NCI Images/breast/bt549/nybd1/NYBD1-A9_250nM_BT549_site3_TRITC_Day1.png,-1.1047666,-2.3194706,-1
NCI Images/breast/bt549/nybd1/NYBD1-A9_250nM_BT549_site3_TRITC_Day2.png,11.70021,-2.742148,0
NCI Images/breast/bt549/nybd1/NYBD1-A9_250nM_BT549_site4_FITC_Day0.png,9.793873,-4.3296604,1
NCI Images/breast/bt549/nybd1/NYBD1-A9_250nM_BT549_site4_FITC_Day1.png,3.9396229,-2.3548536,0
NCI Images/breast/bt549/nybd1/NYBD1-A9_250nM_BT549_site4_FITC_Day2.png,11.9009695,-3.0577054,0
NCI Images/breast/bt549/nybd1/NYBD1-A9_250nM_BT549_site4_TRITC_Day0.png,9.856044,-4.0838213,1
NCI Images/breast/bt549/nybd1/NYBD1-A9_250nM_BT549_site4_TRITC_Day1.png,6.4124894,-3.5474854,0
NCI Images/breast/bt549/nybd1/NYBD1-A9_250nM_BT549_site4_TRITC_Day2.png,11.507658,-2.5683954,0
NCI Images/breast/bt549/nybd1/NYBD1-A9_500nM_BT549_site1_FITC_Day0.png,6.2860613,-2.397289,0
NCI Images/breast/bt549/nybd1/NYBD1-A9_500nM_BT549_site1_FITC_Day1.png,2.6370757,-2.3130507,0
NCI Images/breast/bt549/nybd1/NYBD1-A9_500nM_BT549_site1_FITC_Day2.png,-0.9242514,-3.6635237,0
NCI Images/breast/bt549/nybd1/NYBD1-A9_500nM_BT549_site1_TRITC_Day0.png,6.339274,-2.316037,0
NCI Images/breast/bt549/nybd1/NYBD1-A9_500nM_BT549_site1_TRITC_Day1.png,2.9490101,-2.7976043,0
NCI Images/breast/bt549/nybd1/NYBD1-A9_500nM_BT549_site1_TRITC_Day2.png,-2.5322628,-1.9909852,0
NCI Images/breast/bt549/nybd1/NYBD1-A9_500nM_BT549_site2_FITC_Day0.png,0.93288785,-1.9082555,0
NCI Images/breast/bt549/nybd1/NYBD1-A9_500nM_BT549_site2_FITC_Day1.png,1.4887621,-2.1634073,0
NCI Images/breast/bt549/nybd1/NYBD1-A9_500nM_BT549_site2_FITC_Day2.png,2.3739343,-4.7733197,0
NCI Images/breast/bt549/nybd1/NYBD1-A9_500nM_BT549_site2_TRITC_Day0.png,0.682894,-1.538903,0
NCI Images/breast/bt549/nybd1/NYBD1-A9_500nM_BT549_site2_TRITC_Day1.png,1.9064546,-2.8738046,0
NCI Images/breast/bt549/nybd1/NYBD1-A9_500nM_BT549_site2_TRITC_Day2.png,-0.37090108,-3.4045217,0
NCI Images/breast/bt549/nybd1/NYBD1-A9_500nM_BT549_site3_FITC_Day0.png,6.060457,-3.8848658,0
NCI Images/breast/bt549/nybd1/NYBD1-A9_500nM_BT549_site3_FITC_Day1.png,-2.635907,-0.7380119,0
NCI Images/breast/bt549/nybd1/NYBD1-A9_500nM_BT549_site3_FITC_Day2.png,4.7279716,-4.918768,0
NCI Images/breast/bt549/nybd1/NYBD1-A9_500nM_BT549_site3_TRITC_Day0.png,6.0910516,-3.6481059,0
NCI Images/breast/bt549/nybd1/NYBD1-A9_500nM_BT549_site3_TRITC_Day1.png,-2.2086084,-1.4984134,0
NCI Images/breast/bt549/nybd1/NYBD1-A9_500nM_BT549_site3_TRITC_Day2.png,1.4825801,-3.3907444,0
NCI Images/breast/bt549/nybd1/NYBD1-A9_500nM_BT549_site4_FITC_Day0.png,2.029873,-3.6066632,0
NCI Images/breast/bt549/nybd1/NYBD1-A9_500nM_BT549_site4_FITC_Day1.png,-0.1866709,-2.2696438,0
NCI Images/breast/bt549/nybd1/NYBD1-A9_500nM_BT549_site4_FITC_Day2.png,-2.5809119,-2.0912237,0
NCI Images/breast/bt549/nybd1/NYBD1-A9_500nM_BT549_site4_TRITC_Day0.png,1.5752205,-3.2006898,0
NCI Images/breast/bt549/nybd1/NYBD1-A9_500nM_BT549_site4_TRITC_Day1.png,-0.4651521,-2.7718005,0
NCI Images/breast/bt549/nybd1/NYBD1-A9_500nM_BT549_site4_TRITC_Day2.png,-2.5098805,-1.9942886,0
NCI Images/breast/bt549/nybd1/NYBD1-B10_250nM_BT549_site1_FITC_Day0.png,3.5061798,-2.2906969,0
NCI Images/breast/bt549/nybd1/NYBD1-B10_250nM_BT549_site1_FITC_Day1.png,6.279819,-3.7436936,0
NCI Images/breast/bt549/nybd1/NYBD1-B10_250nM_BT549_site1_FITC_Day2.png,-2.7675114,-0.60927296,0
NCI Images/breast/bt549/nybd1/NYBD1-B10_250nM_BT549_site1_TRITC_Day1.png,2.7417357,-2.3048909,-1
NCI Images/breast/bt549/nybd1/NYBD1-B10_250nM_BT549_site2_FITC_Day0.png,9.377206,-2.1531222,0
NCI Images/breast/bt549/nybd1/NYBD1-B10_250nM_BT549_site2_FITC_Day1.png,9.1322565,-3.0716014,0
NCI Images/breast/bt549/nybd1/NYBD1-B10_250nM_BT549_site2_FITC_Day2.png,2.2991042,-4.3668776,0
NCI Images/breast/bt549/nybd1/NYBD1-B10_250nM_BT549_site3_FITC_Day0.png,9.875767,-4.1343956,1
NCI Images/breast/bt549/nybd1/NYBD1-B10_250nM_BT549_site3_FITC_Day1.png,2.7806973,-4.89771,0
NCI Images/breast/bt549/nybd1/NYBD1-B10_250nM_BT549_site3_FITC_Day2.png,-2.1648302,-2.0095315,0
NCI Images/breast/bt549/nybd1/NYBD1-B10_250nM_BT549_site3_TRITC_Day0.png,7.7621393,-2.4086087,0
NCI Images/breast/bt549/nybd1/NYBD1-B10_250nM_BT549_site3_TRITC_Day1.png,0.7340969,-3.5254707,0
NCI Images/breast/bt549/nybd1/NYBD1-B10_250nM_BT549_site4_FITC_Day0.png,1.270511,-2.7590632,0
NCI Images/breast/bt549/nybd1/NYBD1-B10_250nM_BT549_site4_FITC_Day1.png,-2.1907356,-1.2660638,0
NCI Images/breast/bt549/nybd1/NYBD1-B10_250nM_BT549_site4_FITC_Day2.png,0.5563221,-3.8079326,0
NCI Images/breast/bt549/nybd1/NYBD1-B10_250nM_BT549_site4_TRITC_Day2.png,-0.77223104,-1.7577996,-1
NCI Images/breast/bt549/nybd1/NYBD1-B10_500nM_BT549_site1_FITC_Day0.png,8.173205,-3.0394785,0
NCI Images/breast/bt549/nybd1/NYBD1-B10_500nM_BT549_site1_FITC_Day1.png,6.382375,-3.428179,0
NCI Images/breast/bt549/nybd1/NYBD1-B10_500nM_BT549_site1_FITC_Day2.png,1.6720312,-4.717271,-1
NCI Images/breast/bt549/nybd1/NYBD1-B10_500nM_BT549_site1_TRITC_Day0.png,7.2924356,-2.5597527,0
NCI Images/breast/bt549/nybd1/NYBD1-B10_500nM_BT549_site1_TRITC_Day1.png,4.4705777,-2.296099,0
NCI Images/breast/bt549/nybd1/NYBD1-B10_500nM_BT549_site1_TRITC_Day2.png,0.89799094,-3.8887625,0
NCI Images/breast/bt549/nybd1/NYBD1-B10_500nM_BT549_site2_FITC_Day0.png,10.300203,-2.5953732,0
NCI Images/breast/bt549/nybd1/NYBD1-B10_500nM_BT549_site2_FITC_Day1.png,9.359873,-3.1436608,0
NCI Images/breast/bt549/nybd1/NYBD1-B10_500nM_BT549_site2_FITC_Day2.png,-1.1032962,-3.0890985,0
NCI Images/breast/bt549/nybd1/NYBD1-B10_500nM_BT549_site2_TRITC_Day0.png,9.5807705,-2.186084,0
NCI Images/breast/bt549/nybd1/NYBD1-B10_500nM_BT549_site2_TRITC_Day1.png,9.050877,-2.8068728,0
NCI Images/breast/bt549/nybd1/NYBD1-B10_500nM_BT549_site2_TRITC_Day2.png,-2.4358175,-1.8167303,0
NCI Images/breast/bt549/nybd1/NYBD1-B10_500nM_BT549_site3_FITC_Day0.png,3.2897534,-3.4373314,0
NCI Images/breast/bt549/nybd1/NYBD1-B10_500nM_BT549_site3_FITC_Day1.png,4.7483454,-4.4558854,0
NCI Images/breast/bt549/nybd1/NYBD1-B10_500nM_BT549_site3_FITC_Day2.png,6.5474567,-5.009226,0
NCI Images/breast/bt549/nybd1/NYBD1-B10_500nM_BT549_site3_TRITC_Day0.png,2.0932252,-2.0003202,0
NCI Images/breast/bt549/nybd1/NYBD1-B10_500nM_BT549_site3_TRITC_Day1.png,3.1612372,-3.8541012,0
NCI Images/breast/bt549/nybd1/NYBD1-B10_500nM_BT549_site3_TRITC_Day2.png,6.639669,-5.258485,0
NCI Images/breast/bt549/nybd1/NYBD1-B10_500nM_BT549_site4_FITC_Day0.png,8.262763,-3.2212262,0
NCI Images/breast/bt549/nybd1/NYBD1-B10_500nM_BT549_site4_FITC_Day1.png,7.9612503,-3.437268,0
NCI Images/breast/bt549/nybd1/NYBD1-B10_500nM_BT549_site4_FITC_Day2.png,-0.99293554,-2.6856844,-1
NCI Images/breast/bt549/nybd1/NYBD1-B10_500nM_BT549_site4_TRITC_Day0.png,6.9028835,-2.7677069,0
NCI Images/breast/bt549/nybd1/NYBD1-B10_500nM_BT549_site4_TRITC_Day1.png,7.4613857,-2.8072224,0
NCI Images/breast/bt549/nybd1/NYBD1-B10_500nM_BT549_site4_TRITC_Day2.png,-2.0577486,-1.6422877,0
NCI Images/breast/bt549/nybd1/NYBD1-B11_250nM_BT549_site1_FITC_Day0.png,11.441282,-2.7901032,0
NCI Images/breast/bt549/nybd1/NYBD1-B11_250nM_BT549_site1_FITC_Day1.png,9.838548,-2.977054,0
NCI Images/breast/bt549/nybd1/NYBD1-B11_250nM_BT549_site1_FITC_Day2.png,8.370611,-4.67837,0
NCI Images/breast/bt549/nybd1/NYBD1-B11_250nM_BT549_site1_TRITC_Day0.png,11.362871,-2.556327,0
NCI Images/breast/bt549/nybd1/NYBD1-B11_250nM_BT549_site1_TRITC_Day1.png,9.809558,-2.945232,0
NCI Images/breast/bt549/nybd1/NYBD1-B11_250nM_BT549_site1_TRITC_Day2.png,8.402952,-4.626441,0
NCI Images/breast/bt549/nybd1/NYBD1-B11_250nM_BT549_site2_FITC_Day0.png,10.655746,-3.1139112,0
NCI Images/breast/bt549/nybd1/NYBD1-B11_250nM_BT549_site2_FITC_Day1.png,4.191259,-4.3959956,0
NCI Images/breast/bt549/nybd1/NYBD1-B11_250nM_BT549_site2_FITC_Day2.png,-0.5789389,-3.9017577,0
NCI Images/breast/bt549/nybd1/NYBD1-B11_250nM_BT549_site2_TRITC_Day0.png,10.610836,-3.0938087,0
NCI Images/breast/bt549/nybd1/NYBD1-B11_250nM_BT549_site2_TRITC_Day1.png,3.5106788,-4.1766295,0
NCI Images/breast/bt549/nybd1/NYBD1-B11_250nM_BT549_site2_TRITC_Day2.png,-1.1683472,-3.553079,0
NCI Images/breast/bt549/nybd1/NYBD1-B11_250nM_BT549_site3_FITC_Day0.png,8.492806,-4.3503656,0
NCI Images/breast/bt549/nybd1/NYBD1-B11_250nM_BT549_site3_FITC_Day1.png,8.650373,-4.1017714,0
NCI Images/breast/bt549/nybd1/NYBD1-B11_250nM_BT549_site3_FITC_Day2.png,5.1994843,-5.151619,0
NCI Images/breast/bt549/nybd1/NYBD1-B11_250nM_BT549_site3_TRITC_Day0.png,7.733176,-4.1479826,0
NCI Images/breast/bt549/nybd1/NYBD1-B11_250nM_BT549_site3_TRITC_Day1.png,8.078503,-4.0354304,0
NCI Images/breast/bt549/nybd1/NYBD1-B11_250nM_BT549_site3_TRITC_Day2.png,4.9444456,-5.145604,0
NCI Images/breast/bt549/nybd1/NYBD1-B11_250nM_BT549_site4_FITC_Day0.png,8.877298,-3.1553595,0
NCI Images/breast/bt549/nybd1/NYBD1-B11_250nM_BT549_site4_FITC_Day1.png,1.2137079,-4.0327578,0
NCI Images/breast/bt549/nybd1/NYBD1-B11_250nM_BT549_site4_FITC_Day2.png,6.217326,-4.925995,0
NCI Images/breast/bt549/nybd1/NYBD1-B11_250nM_BT549_site4_TRITC_Day0.png,8.750081,-3.14478,0
NCI Images/breast/bt549/nybd1/NYBD1-B11_250nM_BT549_site4_TRITC_Day1.png,1.9225701,-4.1284885,0
NCI Images/breast/bt549/nybd1/NYBD1-B11_250nM_BT549_site4_TRITC_Day2.png,5.8552175,-4.8841662,0
NCI Images/breast/bt549/nybd1/NYBD1-B11_500nM_BT549_site1_FITC_Day0.png,13.089091,-2.6925642,0
NCI Images/breast/bt549/nybd1/NYBD1-B11_500nM_BT549_site1_FITC_Day1.png,8.249461,-3.397906,-1
NCI Images/breast/bt549/nybd1/NYBD1-B11_500nM_BT549_site1_FITC_Day2.png,6.466324,-4.897782,0
NCI Images/breast/bt549/nybd1/NYBD1-B11_500nM_BT549_site1_TRITC_Day0.png,13.139285,-2.6536953,0
NCI Images/breast/bt549/nybd1/NYBD1-B11_500nM_BT549_site1_TRITC_Day1.png,8.231182,-3.298412,0
NCI Images/breast/bt549/nybd1/NYBD1-B11_500nM_BT549_site1_TRITC_Day2.png,6.785821,-4.8446283,-1
