file_path,mean_score
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G9_250nM_BT549_site3_TRITC_Day0.png,69.19
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G9_250nM_BT549_site3_TRITC_Day1.png,23.66
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G9_250nM_BT549_site3_TRITC_Day2.png,44.15
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G9_250nM_BT549_site4_FITC_Day0.png,31.77
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G9_250nM_BT549_site4_FITC_Day1.png,52.01
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G9_250nM_BT549_site4_FITC_Day2.png,27.01
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G9_250nM_BT549_site4_Hoechst.png,11.18
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G9_250nM_BT549_site4_TRITC_Day0.png,77.78
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G9_250nM_BT549_site4_TRITC_Day1.png,19.96
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G9_250nM_BT549_site4_TRITC_Day2.png,64.69
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G9_500nM_BT549_site1_FITC_Day0.png,21.62
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G9_500nM_BT549_site1_FITC_Day1.png,54.15
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G9_500nM_BT549_site1_FITC_Day2.png,16.76
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G9_500nM_BT549_site1_Hoechst.png,6.55
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G9_500nM_BT549_site1_TRITC_Day0.png,46.99
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G9_500nM_BT549_site1_TRITC_Day1.png,21.28
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G9_500nM_BT549_site1_TRITC_Day2.png,39.31
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G9_500nM_BT549_site2_FITC_Day0.png,18.13
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G9_500nM_BT549_site2_FITC_Day1.png,34.94
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G9_500nM_BT549_site2_FITC_Day2.png,18.47
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G9_500nM_BT549_site2_Hoechst.png,6.25
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G9_500nM_BT549_site2_TRITC_Day0.png,50.97
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G9_500nM_BT549_site2_TRITC_Day1.png,17.13
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G9_500nM_BT549_site2_TRITC_Day2.png,37.67
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G9_500nM_BT549_site3_FITC_Day0.png,16.86
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G9_500nM_BT549_site3_FITC_Day1.png,33.88
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G9_500nM_BT549_site3_FITC_Day2.png,17.31
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G9_500nM_BT549_site3_Hoechst.png,10.71
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G9_500nM_BT549_site3_TRITC_Day0.png,43.14
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G9_500nM_BT549_site3_TRITC_Day1.png,16.01
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G9_500nM_BT549_site3_TRITC_Day2.png,35.53
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G9_500nM_BT549_site4_FITC_Day0.png,18.1
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G9_500nM_BT549_site4_FITC_Day1.png,41.82
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G9_500nM_BT549_site4_FITC_Day2.png,14.79
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G9_500nM_BT549_site4_Hoechst.png,10.47
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G9_500nM_BT549_site4_TRITC_Day0.png,44.76
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G9_500nM_BT549_site4_TRITC_Day1.png,19.0
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G9_500nM_BT549_site4_TRITC_Day2.png,31.65
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H10_250nM_BT549_site1_FITC_Day0.png,34.83
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H10_250nM_BT549_site1_FITC_Day1.png,42.62
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H10_250nM_BT549_site1_FITC_Day2.png,32.43
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H10_250nM_BT549_site1_Hoechst.png,6.85
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H10_250nM_BT549_site1_TRITC_Day0.png,90.32
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H10_250nM_BT549_site1_TRITC_Day1.png,90.39
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H10_250nM_BT549_site1_TRITC_Day2.png,74.09
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H10_250nM_BT549_site2_FITC_Day0.png,15.09
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H10_250nM_BT549_site2_FITC_Day1.png,49.3
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H10_250nM_BT549_site2_FITC_Day2.png,36.52
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H10_250nM_BT549_site2_Hoechst.png,6.91
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H10_250nM_BT549_site2_TRITC_Day0.png,44.63
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H10_250nM_BT549_site2_TRITC_Day1.png,96.41
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H10_250nM_BT549_site2_TRITC_Day2.png,73.88
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H10_250nM_BT549_site3_FITC_Day0.png,31.09
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H10_250nM_BT549_site3_FITC_Day1.png,27.37
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H10_250nM_BT549_site3_Hoechst.png,11.98
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H10_250nM_BT549_site3_FITC_Day2.png,38.17
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H10_250nM_BT549_site3_TRITC_Day0.png,73.12
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H10_250nM_BT549_site3_TRITC_Day1.png,65.4
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H10_250nM_BT549_site3_TRITC_Day2.png,80.04
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H10_250nM_BT549_site4_FITC_Day0.png,30.67
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H10_250nM_BT549_site4_FITC_Day1.png,22.31
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H10_250nM_BT549_site4_FITC_Day2.png,18.48
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H10_250nM_BT549_site4_Hoechst.png,10.77
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H10_250nM_BT549_site4_TRITC_Day0.png,74.63
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H10_250nM_BT549_site4_TRITC_Day1.png,60.02
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H10_250nM_BT549_site4_TRITC_Day2.png,44.69
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H10_500nM_BT549_site1_FITC_Day0.png,33.64
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H10_500nM_BT549_site1_FITC_Day1.png,23.67
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H10_500nM_BT549_site1_FITC_Day2.png,13.77
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H10_500nM_BT549_site1_Hoechst.png,6.34
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H10_500nM_BT549_site1_TRITC_Day0.png,72.51
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H10_500nM_BT549_site1_TRITC_Day1.png,52.15
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H10_500nM_BT549_site1_TRITC_Day2.png,31.25
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H10_500nM_BT549_site2_FITC_Day0.png,20.0
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H10_500nM_BT549_site2_FITC_Day1.png,16.86
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H10_500nM_BT549_site2_FITC_Day2.png,20.64
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H10_500nM_BT549_site2_Hoechst.png,6.94
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H10_500nM_BT549_site2_TRITC_Day0.png,47.71
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H10_500nM_BT549_site2_TRITC_Day1.png,37.62
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H10_500nM_BT549_site2_TRITC_Day2.png,39.21
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H10_500nM_BT549_site3_FITC_Day0.png,22.84
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H10_500nM_BT549_site3_FITC_Day1.png,13.98
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H10_500nM_BT549_site3_FITC_Day2.png,41.21
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H10_500nM_BT549_site3_Hoechst.png,10.82
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H10_500nM_BT549_site3_TRITC_Day0.png,49.92
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H10_500nM_BT549_site3_TRITC_Day1.png,33.37
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H10_500nM_BT549_site3_TRITC_Day2.png,73.98
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H10_500nM_BT549_site4_FITC_Day0.png,21.55
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H10_500nM_BT549_site4_FITC_Day1.png,16.55
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H10_500nM_BT549_site4_FITC_Day2.png,31.8
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H10_500nM_BT549_site4_Hoechst.png,10.59
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H10_500nM_BT549_site4_TRITC_Day0.png,46.31
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H10_500nM_BT549_site4_TRITC_Day1.png,33.54
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H10_500nM_BT549_site4_TRITC_Day2.png,58.69
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_250nM_BT549_site1_FITC_Day0.png,84.17
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_250nM_BT549_site1_FITC_Day1.png,99.5
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_250nM_BT549_site1_FITC_Day2.png,88.48
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_250nM_BT549_site1_Hoechst.png,7.37
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_250nM_BT549_site1_TRITC_Day0.png,96.03
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_250nM_BT549_site1_TRITC_Day1.png,113.09
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_250nM_BT549_site1_TRITC_Day2.png,111.39
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_250nM_BT549_site2_FITC_Day0.png,100.09
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_250nM_BT549_site2_FITC_Day1.png,94.06
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_250nM_BT549_site2_FITC_Day2.png,110.4
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_250nM_BT549_site2_Hoechst.png,8.51
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_250nM_BT549_site2_TRITC_Day0.png,110.7
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_250nM_BT549_site2_TRITC_Day1.png,109.67
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_250nM_BT549_site2_TRITC_Day2.png,109.04
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_250nM_BT549_site3_FITC_Day1.png,98.54
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_250nM_BT549_site3_FITC_Day0.png,85.85
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_250nM_BT549_site3_FITC_Day2.png,82.6
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_250nM_BT549_site3_Hoechst.png,10.42
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_250nM_BT549_site3_TRITC_Day0.png,119.43
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_250nM_BT549_site3_TRITC_Day1.png,109.41
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_250nM_BT549_site3_TRITC_Day2.png,102.99
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_250nM_BT549_site4_FITC_Day0.png,101.0
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_250nM_BT549_site4_FITC_Day1.png,71.86
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_250nM_BT549_site4_FITC_Day2.png,83.24
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_250nM_BT549_site4_Hoechst.png,10.15
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_250nM_BT549_site4_TRITC_Day0.png,113.51
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_250nM_BT549_site4_TRITC_Day1.png,109.53
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_250nM_BT549_site4_TRITC_Day2.png,117.6
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_500nM_BT549_site1_FITC_Day0.png,78.03
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_500nM_BT549_site1_FITC_Day1.png,73.55
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_500nM_BT549_site1_FITC_Day2.png,90.22
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_500nM_BT549_site1_Hoechst.png,8.68
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_500nM_BT549_site1_TRITC_Day0.png,103.54
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_500nM_BT549_site1_TRITC_Day1.png,115.0
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_500nM_BT549_site1_TRITC_Day2.png,105.35
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_500nM_BT549_site2_FITC_Day0.png,78.67
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_500nM_BT549_site2_FITC_Day1.png,84.49
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_500nM_BT549_site2_FITC_Day2.png,97.17
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_500nM_BT549_site2_Hoechst.png,7.7
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_500nM_BT549_site2_TRITC_Day0.png,102.24
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_500nM_BT549_site2_TRITC_Day1.png,102.6
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_500nM_BT549_site2_TRITC_Day2.png,98.39
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_500nM_BT549_site3_FITC_Day0.png,104.8
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_500nM_BT549_site3_FITC_Day1.png,54.48
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_500nM_BT549_site3_FITC_Day2.png,71.77
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_500nM_BT549_site3_Hoechst.png,10.12
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_500nM_BT549_site3_TRITC_Day0.png,111.15
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_500nM_BT549_site3_TRITC_Day1.png,105.52
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_500nM_BT549_site3_TRITC_Day2.png,105.96
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_500nM_BT549_site4_FITC_Day0.png,105.73
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_500nM_BT549_site4_FITC_Day1.png,101.53
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_500nM_BT549_site4_FITC_Day2.png,85.98
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_500nM_BT549_site4_Hoechst.png,11.16
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_500nM_BT549_site4_TRITC_Day0.png,110.66
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_500nM_BT549_site4_TRITC_Day1.png,117.16
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_500nM_BT549_site4_TRITC_Day2.png,96.48
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_250nM_BT549_site1_FITC_Day0.png,7.95
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_250nM_BT549_site1_FITC_Day1.png,8.69
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_250nM_BT549_site1_FITC_Day2.png,11.98
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_250nM_BT549_site1_Hoechst.png,10.08
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_250nM_BT549_site1_TRITC_Day0.png,11.83
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_250nM_BT549_site1_TRITC_Day1.png,13.09
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_250nM_BT549_site1_TRITC_Day2.png,11.03
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_250nM_BT549_site2_FITC_Day0.png,13.8
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_250nM_BT549_site2_FITC_Day1.png,15.84
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_250nM_BT549_site2_FITC_Day2.png,13.76
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_250nM_BT549_site2_Hoechst.png,9.04
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_250nM_BT549_site2_TRITC_Day0.png,19.11
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_250nM_BT549_site2_TRITC_Day1.png,22.04
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_250nM_BT549_site2_TRITC_Day2.png,10.65
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_250nM_BT549_site3_FITC_Day0.png,11.65
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_250nM_BT549_site3_FITC_Day1.png,14.71
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_250nM_BT549_site3_FITC_Day2.png,17.81
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_250nM_BT549_site3_Hoechst.png,9.89
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_250nM_BT549_site3_TRITC_Day0.png,14.91
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_250nM_BT549_site3_TRITC_Day1.png,18.06
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_250nM_BT549_site3_TRITC_Day2.png,15.57
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_250nM_BT549_site4_FITC_Day0.png,9.82
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_250nM_BT549_site4_FITC_Day1.png,9.77
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_250nM_BT549_site4_FITC_Day2.png,24.22
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_250nM_BT549_site4_Hoechst.png,8.91
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_250nM_BT549_site4_TRITC_Day0.png,12.46
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_250nM_BT549_site4_TRITC_Day1.png,14.21
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_250nM_BT549_site4_TRITC_Day2.png,18.7
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_500nM_BT549_site1_FITC_Day0.png,11.98
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_500nM_BT549_site1_FITC_Day1.png,12.72
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_500nM_BT549_site1_FITC_Day2.png,19.7
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_500nM_BT549_site1_Hoechst.png,8.38
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_500nM_BT549_site1_TRITC_Day0.png,14.67
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_500nM_BT549_site1_TRITC_Day1.png,15.23
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_500nM_BT549_site1_TRITC_Day2.png,17.79
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_500nM_BT549_site2_FITC_Day0.png,15.75
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_500nM_BT549_site2_FITC_Day1.png,34.46
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_500nM_BT549_site2_FITC_Day2.png,18.83
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_500nM_BT549_site2_Hoechst.png,9.35
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_500nM_BT549_site2_TRITC_Day0.png,14.25
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_500nM_BT549_site2_TRITC_Day1.png,29.19
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_500nM_BT549_site2_TRITC_Day2.png,22.59
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_500nM_BT549_site3_FITC_Day0.png,27.22
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_500nM_BT549_site3_FITC_Day1.png,24.33
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_500nM_BT549_site3_FITC_Day2.png,18.21
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_500nM_BT549_site3_Hoechst.png,10.27
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_500nM_BT549_site3_TRITC_Day0.png,19.76
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_500nM_BT549_site3_TRITC_Day1.png,26.39
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_500nM_BT549_site3_TRITC_Day2.png,20.6
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_500nM_BT549_site4_FITC_Day0.png,18.4
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_500nM_BT549_site4_FITC_Day1.png,17.33
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_500nM_BT549_site4_FITC_Day2.png,17.87
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_500nM_BT549_site4_Hoechst.png,9.26
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_500nM_BT549_site4_TRITC_Day0.png,20.61
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_500nM_BT549_site4_TRITC_Day1.png,19.33
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_500nM_BT549_site4_TRITC_Day2.png,15.4
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H3_250nM_BT549_site1_FITC_Day0.png,114.67
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H3_250nM_BT549_site1_FITC_Day1.png,63.3
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H3_250nM_BT549_site1_FITC_Day2.png,90.31
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H3_250nM_BT549_site1_Hoechst.png,8.74
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H3_250nM_BT549_site1_TRITC_Day0.png,69.48
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H3_250nM_BT549_site1_TRITC_Day1.png,108.31
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H3_250nM_BT549_site1_TRITC_Day2.png,108.66
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H3_250nM_BT549_site2_FITC_Day0.png,110.51
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H3_250nM_BT549_site2_FITC_Day1.png,64.15
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H3_250nM_BT549_site2_FITC_Day2.png,53.83
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H3_250nM_BT549_site2_Hoechst.png,7.88
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H3_250nM_BT549_site2_TRITC_Day0.png,60.64
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H3_250nM_BT549_site2_TRITC_Day1.png,106.62
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H3_250nM_BT549_site2_TRITC_Day2.png,114.81
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H3_250nM_BT549_site3_FITC_Day0.png,111.31
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H3_250nM_BT549_site3_FITC_Day1.png,84.13
